"ZagreusHome","ID","ID","ID","","","","Line","","Notes by AR","Notes by DK",""
"Integrated","ZagreusHome_","0437","ZagreusHome_0437","","","","想都不要想，乖狗狗。","","","",""
"Integrated","ZagreusHome_","0438","ZagreusHome_0438","","","","刻耳柏洛斯在哪里？","","","",""
"Integrated","ZagreusHome_","0439","ZagreusHome_0439","","","","刻耳柏洛斯肯定在哪里睡觉。","","","",""
"Integrated","ZagreusHome_","0440","ZagreusHome_0440","","","","没见到刻耳柏洛斯的身影。","","","",""
"Integrated","ZagreusHome_","0441","ZagreusHome_0441","","","","嘿，修普诺斯在哪里？","","","",""
"Integrated","ZagreusHome_","0442","ZagreusHome_0442","","","","修普诺斯肯定在休息。","","","",""
"Integrated","ZagreusHome_","0443","ZagreusHome_0443","","","","修普诺斯出了什么事？","","","",""
"Integrated","ZagreusHome_","0444","ZagreusHome_0444","","","","阿喀琉斯不在岗位上。","","","",""
"Integrated","ZagreusHome_","0445","ZagreusHome_0445","","","","好像错过阿喀琉斯了。","","","",""
"Integrated","ZagreusHome_","0446","ZagreusHome_0446","","","","我猜阿喀琉斯在休息。","","","",""
"Integrated","ZagreusHome_","0447","ZagreusHome_0447","","","","没见到杜莎的身影。","","","",""
"Integrated","ZagreusHome_","0448","ZagreusHome_0448","","","","杜莎应该是在擦房梁。","","","",""
"Integrated","ZagreusHome_","0449","ZagreusHome_0449","","","","杜莎不在这里。","","","",""
"Integrated","ZagreusHome_","0450","ZagreusHome_0450","","","","没看到倪克斯。","","","",""
"Integrated","ZagreusHome_","0451","ZagreusHome_0451","","","","倪克斯肯定在其他地方。","","","",""
"Integrated","ZagreusHome_","0452","ZagreusHome_0452","","","","好奇倪克斯去哪儿了。","","","",""
"Integrated","ZagreusHome_","0453","ZagreusHome_0453","","","","我们来听听看。","","","",""
"Integrated","ZagreusHome_","0454","ZagreusHome_0454","","","","他们现在在说什么。","","","",""
"Integrated","ZagreusHome_","0455","ZagreusHome_0455","","","","这些暗灵现在在忙什么？","","","",""
"Integrated","ZagreusHome_","0456","ZagreusHome_0456","","","","这些暗灵要为自己说些什么。","","","",""
"Integrated","ZagreusHome_","0457","ZagreusHome_0457","","","","嘿，休息室开了。","","","",""
"Integrated","ZagreusHome_","0458","ZagreusHome_0458","","","","我可以从那扇粉红窗户逃出去。","","","",""
"Integrated","ZagreusHome_","0459","ZagreusHome_0459","","","","那就是我的出路。","","","",""
"Integrated","ZagreusHome_","0460","ZagreusHome_0460","","","","我有我的出路。","","","",""
"Integrated","ZagreusHome_","0461","ZagreusHome_0461","","","","我的逃离路线很不一样。","","","",""
"Integrated","ZagreusHome_","0462","ZagreusHome_0462","","","","我可以从后院逃出去。","","","",""
"Integrated","ZagreusHome_","0463","ZagreusHome_0463","","","","啊，这局你赢了，墨纪。","","","",""
"Integrated","ZagreusHome_","0464","ZagreusHome_0464","","","","呼，谢谢你，墨纪。","","","",""
"Integrated","ZagreusHome_","0465","ZagreusHome_0465","","","","啊，该死，父亲。","","","",""
"Integrated","ZagreusHome_","0466","ZagreusHome_0466","","","","你叫我吗，父亲...？","","","",""
"Integrated","ZagreusHome_","0467","ZagreusHome_0467","","","","这些暗灵们占了上风。","","","",""
"Integrated","ZagreusHome_","0468","ZagreusHome_0468","","","","嗯，太多了...","","","",""
"Integrated","ZagreusHome_","0469","ZagreusHome_0469","","","","我觉得有点太贪心了。","","","",""
"Integrated","ZagreusHome_","0470","ZagreusHome_0470","","","","要得到那件宝贝的欲望扰乱了我的心智。","","","",""
"Integrated","ZagreusHome_","0471","ZagreusHome_0471","","","","哼，那件宝贝本来就应该是我的。","","","",""
"Integrated","ZagreusHome_","0472","ZagreusHome_0472","","","","计划赶不上变化。","","","",""
"Integrated","ZagreusHome_","0473","ZagreusHome_0473","","","","我不要像这样走在尖刺上。","","","",""
"Integrated","ZagreusHome_","0474","ZagreusHome_0474","","","","被尖刺刺到还是会很疼。","","","",""
"Integrated","ZagreusHome_","0475","ZagreusHome_0475","","","","该死的尖刺陷阱，到处都是...","","","",""
"Integrated","ZagreusHome_","0476","ZagreusHome_0476","","","","该死的飞镖陷阱，要把我射死了。","","","",""
"Integrated","ZagreusHome_","0477","ZagreusHome_0477","","","","愚蠢的飞镖陷阱，哼。","","","",""
"Integrated","ZagreusHome_","0478","ZagreusHome_0478","","","","我真的不该再踩到那些飞镖陷阱了……","","","",""
"Integrated","ZagreusHome_","0482","ZagreusHome_0482","","","","了解了，先生。","","","",""
"Integrated","ZagreusHome_","0484","ZagreusHome_0484","","","","我讨厌他们打来打去的。","","","",""
"Integrated","ZagreusHome_","0485","ZagreusHome_0485","","","","他们又开始了...就因为我。","","","",""
"Integrated","ZagreusHome_","0486","ZagreusHome_0486","","","","我的信念时不时地会动摇。","","","",""
"Integrated","ZagreusHome_","0487","ZagreusHome_0487","","","","加油吧，修普诺斯。","","","",""
"Integrated","ZagreusHome_","0488","ZagreusHome_0488","","","","可怜的杜莎...","","","",""
"Integrated","ZagreusHome_","0489","ZagreusHome_0489","","","","哦，不...","","","",""
"Integrated","ZagreusHome_","0490","ZagreusHome_0490","","","","女士之夜，不知道现在是不是晚上？","","","",""
"Integrated","ZagreusHome_","0491","ZagreusHome_0491","","","","至少他们相处得不错。","","","",""
"Integrated","ZagreusHome_","0492","ZagreusHome_0492","","","","对我来说可能是个坏消息。","","","",""
"Integrated","ZagreusHome_","0493","ZagreusHome_0493","","","","那又是怎么回事。","","","",""
"Integrated","ZagreusHome_","0494","ZagreusHome_0494","","","","不关我的事。","","","",""
"Integrated","ZagreusHome_","0495","ZagreusHome_0495","","","","开心点。","","","",""
"Integrated","ZagreusHome_","0496","ZagreusHome_0496","","","","确实。","","","",""
"Integrated","ZagreusHome_","0497","ZagreusHome_0497","","","","他经常这样。","","","",""
"Integrated","ZagreusHome_","0498","ZagreusHome_0498","","","","那算我一个。","","","",""
"Integrated","ZagreusHome_","0499","ZagreusHome_0499","","","","我想也是！","","","",""
"Integrated","ZagreusHome_","0500","ZagreusHome_0500","","","","很高兴让事情保持这种乐趣。","","","",""
"Integrated","ZagreusHome_","0501","ZagreusHome_0501","","","","是啊，我也这么希望。","","","",""
"Integrated","ZagreusHome_","0502","ZagreusHome_0502","","","","让人很不愉快，是的。","","","",""
"Integrated","ZagreusHome_","0503","ZagreusHome_0503","","","","淡定。","","","",""
"Integrated","ZagreusHome_","0504","ZagreusHome_0504","","","","嗯，谢谢。","","","",""
"Integrated","ZagreusHome_","0505","ZagreusHome_0505","","","","没有我们说话的余地。","","","",""
"Integrated","ZagreusHome_","0506","ZagreusHome_0506","","","","你也是，倪克斯。","","","",""
"Integrated","ZagreusHome_","0507","ZagreusHome_0507","","","","你对我的信任很重要，倪克斯。","","","",""
"Integrated","ZagreusHome_","0508","ZagreusHome_0508","","","","我觉得自己有点成果了。","","","",""
"Integrated","ZagreusHome_","0509","ZagreusHome_0509","","","","谢谢，虽然我还有很多东西要学。","","","",""
"Integrated","ZagreusHome_","0510","ZagreusHome_0510","","","","我觉得我可以的。","","","",""
"Integrated","ZagreusHome_","0511","ZagreusHome_0511","","","","我想象不出他还会是什么样子。","","","",""
"Integrated","ZagreusHome_","0512","ZagreusHome_0512","","","","他们最好提防着我。","","","",""
"Integrated","ZagreusHome_","0516","ZagreusHome_0516","","","","没什么，倪克斯，真的。","","","",""
"Integrated","ZagreusHome_","0545","ZagreusHome_0545","","","","哦，该死的地狱之河。","","","",""
"Integrated","ZagreusHome_","0546","ZagreusHome_0546","","","","真的没办法忍受那里的热浪。","","","",""
"Integrated","ZagreusHome_","0547","ZagreusHome_0547","","","","啊，那不是一段愉快的旅途。","","","",""
"Integrated","ZagreusHome_","0552","ZagreusHome_0552","","","","俄耳甫斯，他回来了。","","","",""
"Integrated","ZagreusHome_","0553","ZagreusHome_0553","","","","他遇上麻烦了。","","","",""
"Integrated","ZagreusHome_","0554","ZagreusHome_0554","","","","可怜的俄耳甫斯。","","","",""
"To Be Integrated","ZagreusHome_","0555","ZagreusHome_0555","","","","有道理。","","","",""
"Integrated","ZagreusHome_","0556","ZagreusHome_0556","","","","我明白了。","","","",""
"To Be Integrated","ZagreusHome_","0557","ZagreusHome_0557","","","","谢谢。","","","",""
"To Be Integrated","ZagreusHome_","0558","ZagreusHome_0558","","","","我知道了。","","","",""
"Integrated","ZagreusHome_","0559","ZagreusHome_0559","","","","嗯。","","","",""
"Integrated","ZagreusHome_","0560","ZagreusHome_0560","","","","好吧，你多保重。","","","",""
"Integrated","ZagreusHome_","0561","ZagreusHome_0561","","","","哦...","","","",""
"Integrated","ZagreusHome_","0562","ZagreusHome_0562","","","","啊。","","","",""
"Integrated","ZagreusHome_","0563","ZagreusHome_0563","","","","很高兴和你叙叙旧。","","","",""
"Integrated","ZagreusHome_","0564","ZagreusHome_0564","","","","我明白了...","","","",""
"Integrated","ZagreusHome_","0565","ZagreusHome_0565","","","","呃...","","","",""
"Integrated","ZagreusHome_","0566","ZagreusHome_0566","","","","但愿俄耳甫斯一切都好。","","","",""
"Integrated","ZagreusHome_","0567","ZagreusHome_0567","","","","俄耳甫斯去哪里了。","","","",""
"Integrated","ZagreusHome_","0568","ZagreusHome_0568","","","","我们的宫廷乐师呢？","","","",""
"Integrated","ZagreusHome_","0569","ZagreusHome_0569","","","","还以为在这里可以找到墨纪。","","","",""
"Integrated","ZagreusHome_","0570","ZagreusHome_0570","","","","墨纪拉不在这里。","","","",""
"Integrated","ZagreusHome_","0571","ZagreusHome_0571","","","","墨纪应该已经回去了。","","","",""
"Integrated","ZagreusHome_","0572","ZagreusHome_0572","","","","我已经掌握了。","","","",""
"Integrated","ZagreusHome_","0573","ZagreusHome_0573","","","","已经到极限了。","","","",""
"Integrated","ZagreusHome_","0574","ZagreusHome_0574","","","","达到极限。","","","",""
"Integrated","ZagreusHome_","0575","ZagreusHome_0575","","","","已经到头了。","","","",""
"Integrated","ZagreusHome_","0576","ZagreusHome_0576","","","","圣镜... 我终于看到了自己的样子。","","","",""
"Integrated","ZagreusHome_","0577","ZagreusHome_0577","","","","圣镜的每一面，现在都在我的掌控之中了。","","","",""
"Unused","ZagreusHome_","0579","ZagreusHome_0579","","","","请收下我的这份微不足道的礼物，伟大的卡俄斯君主。","","","",""
"Integrated","ZagreusHome_","0583","ZagreusHome_0583","","","","我最好找其他时间试试。","","","",""
"Integrated","ZagreusHome_","0584","ZagreusHome_0584","","","","他们好像都在忙。","","","",""
"Integrated","ZagreusHome_","0585","ZagreusHome_0585","","","","看起来不是个好时机。","","","",""
"Integrated","ZagreusHome_","0586","ZagreusHome_0586","","","","他们都在忙于其他事。","","","",""
"Integrated","ZagreusHome_","0587","ZagreusHome_0587","","","","地狱契约...","","","",""
"Integrated","ZagreusHome_","0588","ZagreusHome_0588","","","","什么东西在我桌上？","","","",""
"Integrated","ZagreusHome_","0589","ZagreusHome_0589","","","","我受够了父亲的肮脏勾当。","","","",""
"Integrated","ZagreusHome_","0590","ZagreusHome_0590","","","","我不这么认为。","","","",""
"Integrated","ZagreusHome_","0591","ZagreusHome_0591","","","","没有丝毫机会。","","","",""
"Integrated","ZagreusHome_","0592","ZagreusHome_0592","","","","这次还是打不开。","","","",""
"Integrated","ZagreusHome_","0593","ZagreusHome_0593","","","","好吧，我们在这边看看。","","","",""
"Integrated","ZagreusHome_","0594","ZagreusHome_0594","","","","我们来看看发生了什么。","","","",""
"Integrated","ZagreusHome_","0595","ZagreusHome_0595","","","","以哈迪斯之名。","","","",""
"Integrated","ZagreusHome_","0596","ZagreusHome_0596","","","","我们看看能在这里做些什么。","","","",""
"Integrated","ZagreusHome_","0597","ZagreusHome_0597","","","","以我的权威。","","","",""
"Integrated","ZagreusHome_","0598","ZagreusHome_0598","","","","父亲总是说，不要想着走捷径。","","","",""
"Integrated","ZagreusHome_","0599","ZagreusHome_0599","","","","我们来做些调整。","","","",""
"Integrated","ZagreusHome_","0600","ZagreusHome_0600","","","","现在来好好折腾折腾。","","","",""
"Integrated","ZagreusHome_","0601","ZagreusHome_0601","","","","我可以让这里的生活变得更悲惨。","","","",""
"Integrated","ZagreusHome_","0602","ZagreusHome_0602","","","","未经许可。","","","",""
"Integrated","ZagreusHome_","0603","ZagreusHome_0603","","","","热量不足。","","","",""
"Integrated","ZagreusHome_","0604","ZagreusHome_0604","","","","我没有足够热量。","","","",""
"Integrated","ZagreusHome_","0605","ZagreusHome_0605","","","","我不符合条件。","","","",""
"Integrated","ZagreusHome_","0606","ZagreusHome_0606","","","","我还没准备好怎么做。","","","",""
"Integrated","ZagreusHome_","0607","ZagreusHome_0607","","","","拿出你的全部本事，父亲。","","","",""
"Integrated","ZagreusHome_","0608","ZagreusHome_0608","","","","我已经做出选择。","","","",""
"Integrated","ZagreusHome_","0609","ZagreusHome_0609","","","","冥界的暗灵们，听着。","","","",""
"Integrated","ZagreusHome_","0610","ZagreusHome_0610","","","","这应该可以活跃一下气氛。","","","",""
"Integrated","ZagreusHome_","0611","ZagreusHome_0611","","","","可能发生的最糟糕的情况是什么？","","","",""
"Integrated","ZagreusHome_","0612","ZagreusHome_0612","","","","可能会出现什么岔子？","","","",""
"Integrated","ZagreusHome_","0613","ZagreusHome_0613","","","","这应该很有趣。","","","",""
"Integrated","ZagreusHome_","0614","ZagreusHome_0614","","","","没有一点痛苦的人生算什么人生。","","","",""
"Unused","ZagreusHome_","0615","ZagreusHome_0615","","","","我房间里的契约是怎么回事，父亲大人？你给我找了份工作？","","","",""
"Integrated","ZagreusHome_","0617","ZagreusHome_0617","","","","就这么说定了。","","","",""
"Integrated","ZagreusHome_","0620","ZagreusHome_0620","","","","一清二楚。","","","",""
"Integrated","ZagreusHome_","0621","ZagreusHome_0621","","","","啊，该死的蛇发女妖的巨型头颅。","","","",""
"Integrated","ZagreusHome_","0622","ZagreusHome_0622","","","","哦，关于这件事，一个字都不要和杜莎说...","","","",""
"Integrated","ZagreusHome_","0623","ZagreusHome_0623","","","","啊，蛇发女妖，你有什么能耐...","","","",""
