"ZagreusField","ID","ID","ID","","","","Line","","","Notes by DK"
"Integrated","ZagreusField_","0333","ZagreusField_0333","","","","成功走到这一步。","","",""
"Integrated","ZagreusField_","0334","ZagreusField_0334","","","","离家可有很长的一段距离。","","",""
"Integrated","ZagreusField_","0335","ZagreusField_0335","","","","从来没有走这么远。","","",""
"Integrated","ZagreusField_","0336","ZagreusField_0336","","","","要选边站了。","","",""
"Integrated","ZagreusField_","0337","ZagreusField_0337","","","","他们要我做出选择。","","",""
"Integrated","ZagreusField_","0338","ZagreusField_0338","","","","他们当中总有一个会生气。","","",""
"Integrated","ZagreusField_","0339","ZagreusField_0339","","","","他们当中有一个人不会喜欢这样。","","",""
"Integrated","ZagreusField_","0340","ZagreusField_0340","","","","嘿，朋友。","","",""
"Integrated","ZagreusField_","0341","ZagreusField_0341","","","","刚刚通过。","","","We didn't make this note at the time, maybe the next line?"
"Integrated","ZagreusField_","0342","ZagreusField_0342","","","","情况如何？","","",""
"Greg","ZagreusField_","0343","ZagreusField_0343","","","","有什么消息？","","",""
"Integrated","ZagreusField_","0344","ZagreusField_0344","","","","嘿。","","",""
"Integrated","ZagreusField_","0345","ZagreusField_0345","","","","嗨，骨头。","","",""
"Integrated","ZagreusField_","0346","ZagreusField_0346","","","","如果你坚持的话，伙计。","","",""
"Integrated","ZagreusField_","0348","ZagreusField_0348","","","","在塔耳塔罗斯的又一天，或一夜，我也不知道。","","",""
"Integrated","ZagreusField_","0349","ZagreusField_0349","","","","...我可以做到。","","",""
"Integrated","ZagreusField_","0350","ZagreusField_0350","","","","首先，应付塔耳塔罗斯的可怜的暗灵。","","",""
"Integrated","ZagreusField_","0351","ZagreusField_0351","","","","说得简单，而且毫无疑问会和墨纪不期而遇。","","",""
"Integrated","ZagreusField_","0352","ZagreusField_0352","","","","地狱之河应该就在那边。","","",""
"Integrated","ZagreusField_","0353","ZagreusField_0353","","","","到那里再想办法去至福乐土，然后...","","",""
"Integrated","ZagreusField_","0354","ZagreusField_0354","","","","...算了，我们再试一次。","","",""
"Integrated","ZagreusField_","0355","ZagreusField_0355","","","","呃，我会想出办法。","","",""
"Integrated","ZagreusField_","0356","ZagreusField_0356","","","","我们走。","","",""
"Integrated","ZagreusField_","0357","ZagreusField_0357","","","","我们出发。","","",""
"Integrated","ZagreusField_","0358","ZagreusField_0358","","","","带上这个出发。","","",""
"Integrated","ZagreusField_","0359","ZagreusField_0359","","","","或者这个。","","",""
"Integrated","ZagreusField_","0360","ZagreusField_0360","","","","下一个是谁。","","",""
"Integrated","ZagreusField_","0361","ZagreusField_0361","","","","下一个！","","",""
"Integrated","ZagreusField_","0362","ZagreusField_0362","","","","漫长的旅途。不过我觉得自己准备好了。","","",""
"Integrated","ZagreusField_","0363","ZagreusField_0363","","","","在通往地表的路上要克服重重障碍。","","",""
"Integrated","ZagreusField_","0364","ZagreusField_0364","","","","我可以做到。我可以做到。我可以做到。","","",""
"Integrated","ZagreusField_","0365","ZagreusField_0365","","","","克服这一切...去到地表...","","",""
"Integrated","ZagreusField_","0366","ZagreusField_0366","","","","每一条出路都有回报。","","",""
"Integrated","ZagreusField_","0367","ZagreusField_0367","","","","现在是什么情况...","","",""
"Integrated","ZagreusField_","0368","ZagreusField_0368","","","","去哪里...","","",""
"Integrated","ZagreusField_","0369","ZagreusField_0369","","","","走哪条路...","","",""
"Integrated","ZagreusField_","0370","ZagreusField_0370","","","","嗯。","","",""
"Integrated","ZagreusField_","0371","ZagreusField_0371","","","","嗯-哼。","","",""
"Integrated","ZagreusField_","0372","ZagreusField_0372","","","","正合心意。","","",""
"Integrated","ZagreusField_","0373","ZagreusField_0373","","","","美味。","","",""
"Integrated","ZagreusField_","0374","ZagreusField_0374","","","","众神的力量。","","",""
"Integrated","ZagreusField_","0375","ZagreusField_0375","","","","众神赋予我力量。","","",""
"Integrated","ZagreusField_","0376","ZagreusField_0376","","","","奥林匹斯山的力量。","","",""
"Integrated","ZagreusField_","0377","ZagreusField_0377","","","","奥林匹斯山的力量。","","",""
"Integrated","ZagreusField_","0378","ZagreusField_0378","","","","好吃。","","",""
"Integrated","ZagreusField_","0379","ZagreusField_0379","","","","美味。","","",""
"Integrated","ZagreusField_","0380","ZagreusField_0380","","","","应该有用。","","",""
"Integrated","ZagreusField_","0381","ZagreusField_0381","","","","它可以解锁家中的一件武器。","","",""
"Integrated","ZagreusField_","0382","ZagreusField_0382","","","","我可以用它来解锁一件武器。","","",""
"Integrated","ZagreusField_","0383","ZagreusField_0383","","","","打开武器的钥匙...","","",""
"Integrated","ZagreusField_","0384","ZagreusField_0384","","","","它是一把钥匙...","","",""
"Integrated","ZagreusField_","0385","ZagreusField_0385","","","","泰坦的力量。","","",""
"Integrated","ZagreusField_","0386","ZagreusField_0386","","","","很好。","","",""
"Integrated","ZagreusField_","0387","ZagreusField_0387","","","","太好了。","","",""
"Integrated","ZagreusField_","0388","ZagreusField_0388","","","","更好了。","","",""
"Integrated","ZagreusField_","0389","ZagreusField_0389","","","","有利于健康。","","",""
"Integrated","ZagreusField_","0390","ZagreusField_0390","","","","我做不到。","","",""
"Integrated","ZagreusField_","0391","ZagreusField_0391","","","","不可以这样。","","",""
"Integrated","ZagreusField_","0392","ZagreusField_0392","","","","没有用的。","","",""
"Integrated","ZagreusField_","0393","ZagreusField_0393","","","","没用。","","",""
"Integrated","ZagreusField_","0394","ZagreusField_0394","","","","不可能。","","",""
"Integrated","ZagreusField_","0395","ZagreusField_0395","","","","现在不行。","","",""
"Integrated","ZagreusField_","0396","ZagreusField_0396","","","","什么...？","","",""
"Integrated","ZagreusField_","0397","ZagreusField_0397","","","","被包围了...！","","",""
"Integrated","ZagreusField_","0398","ZagreusField_0398","","","","被抓住了...！","","",""
"Integrated","ZagreusField_","0399","ZagreusField_0399","","","","我被困住了...！","","",""
"Integrated","ZagreusField_","0400","ZagreusField_0400","","","","该死...！","","",""
"Integrated","ZagreusField_","0401","ZagreusField_0401","","","","选择支持谁？","","",""
"Integrated","ZagreusField_","0402","ZagreusField_0402","","","","这个神，还是那个...","","",""
"Integrated","ZagreusField_","0403","ZagreusField_0403","","","","我必须选一边。","","",""
"Integrated","ZagreusField_","0404","ZagreusField_0404","","","","没有被我选中的神肯定会生气。","","",""
"Integrated","ZagreusField_","0405","ZagreusField_0405","","","","抱歉，战神阿瑞斯。","","",""
"Integrated","ZagreusField_","0406","ZagreusField_0406","","","","原谅我，阿尔忒弥斯女士。","","",""
"Integrated","ZagreusField_","0407","ZagreusField_0407","","","","原谅我，阿弗洛狄忒。","","",""
"Integrated","ZagreusField_","0408","ZagreusField_0408","","","","我不得不这么做。","","",""
"Integrated","ZagreusField_","0409","ZagreusField_0409","","","","他会释怀的。","","",""
"Integrated","ZagreusField_","0410","ZagreusField_0410","","","","她会释怀的。","","",""
"Integrated","ZagreusField_","0411","ZagreusField_0411","","","","他现在很生气。","","",""
"Integrated","ZagreusField_","0412","ZagreusField_0412","","","","她现在很生气。","","",""
"Integrated","ZagreusField_","0413","ZagreusField_0413","","","","他正在气头上。","","",""
"Integrated","ZagreusField_","0414","ZagreusField_0414","","","","她正在气头上。","","",""
"Integrated","ZagreusField_","0415","ZagreusField_0415","","","","我猜他很难过。","","",""
"Integrated","ZagreusField_","0416","ZagreusField_0416","","","","我猜她很难过。","","",""
"Integrated","ZagreusField_","0417","ZagreusField_0417","","","","有什么卖的？","","",""
"Integrated","ZagreusField_","0418","ZagreusField_0418","","","","我们来看看这里都有什么。","","",""
"Integrated","ZagreusField_","0419","ZagreusField_0419","","","","有什么是我可以用得上的吗？","","",""
"Integrated","ZagreusField_","0420","ZagreusField_0420","","","","应该有派得上用场的东西。","","",""
"Integrated","ZagreusField_","0421","ZagreusField_0421","","","","有些卡戎的商品。","","",""
"Integrated","ZagreusField_","0422","ZagreusField_0422","","","","在卖什么。","","",""
"Integrated","ZagreusField_","0423","ZagreusField_0423","","","","在卖什么？","","",""
"Integrated","ZagreusField_","0424","ZagreusField_0424","","","","有点...陌生。","","",""
"Integrated","ZagreusField_","0425","ZagreusField_0425","","","","我在哪里？","","",""
"Integrated","ZagreusField_","0426","ZagreusField_0426","","","","卡俄斯君主！我回来了。","","",""
"Integrated","ZagreusField_","0427","ZagreusField_0427","","","","冥界的中心。","","",""
"Integrated","ZagreusField_","0428","ZagreusField_0428","","","","我又回到这里了。","","",""
"Integrated","ZagreusField_","0429","ZagreusField_0429","","","","又一件纪念品。","","",""
"Integrated","ZagreusField_","0430","ZagreusField_0430","","","","一件旧藏品。","","",""
"Integrated","ZagreusField_","0431","ZagreusField_0431","","","","那是新的。","","",""
"Integrated","ZagreusField_","0432","ZagreusField_0432","","","","太棒了。","","",""
"Integrated","ZagreusField_","0433","ZagreusField_0433","","","","用在圣镜上的。","","",""
"Integrated","ZagreusField_","0434","ZagreusField_0434","","","","圣镜的部件。","","",""
"Integrated","ZagreusField_","0435","ZagreusField_0435","","","","那是用在圣镜上的。","","",""
"Integrated","ZagreusField_","0436","ZagreusField_0436","","","","我可以用它回家。","","",""
"Integrated","ZagreusField_","0437","ZagreusField_0437","","","","你好，墨纪。","","",""
"Integrated","ZagreusField_","0438","ZagreusField_0438","","","","我回来了，墨纪。","","",""
"Integrated","ZagreusField_","0439","ZagreusField_0439","","","","我在这里，墨纪。","","",""
"Integrated","ZagreusField_","0440","ZagreusField_0440","","","","我们又见面了！","","",""
"Integrated","ZagreusField_","0441","ZagreusField_0441","","","","哦，你好！","","",""
"Integrated","ZagreusField_","0442","ZagreusField_0442","","","","你在哪里都能遇到我，墨纪。","","",""
"Integrated","ZagreusField_","0443","ZagreusField_0443","","","","这并不好。","","",""
"Integrated","ZagreusField_","0444","ZagreusField_0444","","","","麻烦。","","",""
"Integrated","ZagreusField_","0445","ZagreusField_0445","","","","这是个问题。","","",""
"Integrated","ZagreusField_","0446","ZagreusField_0446","","","","很大的问题，对吧？","","",""
"Integrated","ZagreusField_","0447","ZagreusField_0447","","","","呃...你好？","","",""
"Integrated","ZagreusField_","0448","ZagreusField_0448","","","","你碰到我了，我不会轻易放过你。","","",""
"Integrated","ZagreusField_","0449","ZagreusField_0449","","","","你（们）碰到我了，我不会轻易放过你（们）。","","",""
"Integrated","ZagreusField_","0450","ZagreusField_0450","","","","滚回熔岩里去，这样对大家都好。","","",""
"Integrated","ZagreusField_","0451","ZagreusField_0451","","","","如果我是你，我肯定不会去招惹像我这样的人。","","",""
"Integrated","ZagreusField_","0452","ZagreusField_0452","","","","过来拿走呀。","","",""
"Integrated","ZagreusField_","0453","ZagreusField_0453","","","","还没结束？","","",""
"Integrated","ZagreusField_","0454","ZagreusField_0454","","","","你还带朋友来了？","","",""
"Integrated","ZagreusField_","0455","ZagreusField_0455","","","","还要吗？","","",""
"Integrated","ZagreusField_","0456","ZagreusField_0456","","","","继续！","","",""
"Integrated","ZagreusField_","0457","ZagreusField_0457","","","","到底有多少？","","",""
"Integrated","ZagreusField_","0458","ZagreusField_0458","","","","你输了。","","",""
"Integrated","ZagreusField_","0459","ZagreusField_0459","","","","呼，你还要多少人身首异处？不想？","","",""
"Integrated","ZagreusField_","0460","ZagreusField_0460","","","","那就别再回来！","","",""
"Integrated","ZagreusField_","0463","ZagreusField_0463","","","","你好，先生。","","",""
"Integrated","ZagreusField_","0464","ZagreusField_0464","","","","嘿，先生！","","",""
"Integrated","ZagreusField_","0476","ZagreusField_0476","","","","你还好吗，先生？","","",""
"Integrated","ZagreusField_","0481","ZagreusField_0481","","","","听着好像卡戎就在那边。","","",""
"Integrated","ZagreusField_","0482","ZagreusField_0482","","","","我觉得是地狱之河的声音。","","",""
"Integrated","ZagreusField_","0483","ZagreusField_0483","","","","应该用得上。","","",""
